Time	Filtered_Annual	Fitted_Annual	Residual	Anomaly
20150429	-222.776	-284.958	62.182	0
20150430	-222.614	-281.551	58.936	0
20150501	-222.304	-278.069	55.765	0
20150502	-221.929	-274.514	52.585	0
20150503	-221.538	-270.887	49.349	0
20150504	-220.851	-267.187	46.336	0
20150505	-219.688	-263.417	43.728	0
20150506	-218.097	-259.574	41.478	0
20150507	-215.965	-255.660	39.695	0
20150508	-213.454	-251.675	38.222	0
20150509	-210.690	-247.620	36.931	0
20150510	-207.488	-243.495	36.006	0
20150511	-203.829	-239.299	35.470	0
20150512	-199.851	-235.034	35.183	0
20150513	-195.599	-230.699	35.100	0
20150514	-191.095	-226.294	35.200	0
20150515	-186.410	-221.821	35.410	0
20150516	-181.403	-217.278	35.875	0
20150517	-175.986	-212.667	36.681	0
20150518	-170.259	-207.986	37.727	0
20150519	-164.216	-203.238	39.021	0
20150520	-157.825	-198.422	40.597	0
20150521	-151.095	-193.541	42.447	0
20150522	-143.988	-188.597	44.609	0
20150523	-136.478	-183.590	47.111	0
20150524	-128.626	-178.521	49.895	0
20150525	-120.461	-173.393	52.932	0
20150526	-111.953	-168.207	56.254	0
20150527	-103.110	-162.965	59.855	0
20150528	-94.560	-157.668	63.108	0
20150529	-86.777	-152.320	65.543	0
20150530	-79.771	-146.924	67.153	0
20150531	-73.875	-141.485	67.610	0
20150601	-68.885	-136.006	67.121	0
20150602	-64.664	-130.490	65.827	0
20150603	-61.723	-124.944	63.221	0
20150604	-60.248	-119.371	59.123	0
20150605	-59.806	-113.774	53.968	0
20150606	-60.234	-108.157	47.923	0
20150607	-61.653	-102.521	40.868	0
20150608	-63.935	-96.870	32.935	0
20150609	-67.642	-91.208	23.567	0
20150610	-73.204	-85.539	12.335	0
20150611	-80.370	-79.866	-0.503	0
20150612	-89.267	-74.195	-15.072	0
20150613	-98.536	-68.527	-30.009	0
20150614	-107.037	-62.863	-44.173	0
20150615	-115.042	-57.205	-57.837	0
20150616	-121.952	-51.551	-70.402	0
20150617	-128.184	-45.901	-82.283	1
20150618	-134.119	-40.255	-93.864	1
20150619	-138.721	-34.614	-104.107	1
20150620	-141.639	-28.976	-112.663	1
20150621	-144.240	-23.341	-120.899	1
20150622	-147.214	-17.713	-129.501	1
20150623	-150.339	-12.094	-138.245	1
20150624	-154.133	-6.487	-147.646	1
20150625	-157.357	-0.894	-156.464	1
20150626	-159.075	4.687	-163.761	1
20150627	-160.167	10.253	-170.419	1
20150628	-160.519	15.803	-176.323	1
20150629	-160.404	21.338	-181.742	1
20150630	-160.335	26.856	-187.191	1
20150701	-159.901	32.354	-192.256	1
20150702	-159.100	37.834	-196.934	1
20150703	-158.154	43.291	-201.445	1
20150704	-157.061	48.725	-205.786	1
20150705	-155.989	54.133	-210.121	1
20150706	-155.094	59.513	-214.607	1
20150707	-153.487	64.866	-218.353	1
20150708	-150.562	70.192	-220.754	1
20150709	-146.500	75.492	-221.992	1
20150710	-140.956	80.768	-221.724	1
20150711	-134.378	86.019	-220.397	1
20150712	-127.141	91.247	-218.388	1
20150713	-118.663	96.452	-215.115	1
20150714	-108.855	101.635	-210.490	1
20150715	-98.722	106.795	-205.517	1
20150716	-88.835	111.930	-200.765	1
20150717	-79.226	117.039	-196.264	1
20150718	-70.396	122.117	-192.513	1
20150719	-61.707	127.164	-188.871	1
20150720	-52.735	132.180	-184.914	1
20150721	-44.240	137.161	-181.401	1
20150722	-36.348	142.105	-178.453	1
20150723	-28.529	147.012	-175.541	1
20150724	-20.631	151.880	-172.512	1
20150725	-12.631	156.710	-169.341	1
20150726	-4.292	161.500	-165.792	1
20150727	3.713	166.249	-162.537	1
20150728	10.928	170.956	-160.028	1
20150729	17.715	175.617	-157.903	1
20150730	23.961	180.233	-156.272	1
20150731	30.146	184.801	-154.655	1
20150801	36.758	189.323	-152.565	1
20150802	43.537	193.797	-150.260	1
20150803	50.627	198.225	-147.598	1
20150804	57.967	202.605	-144.639	1
20150805	65.423	206.939	-141.516	1
20150806	73.316	211.227	-137.911	1
20150807	81.772	215.468	-133.696	1
20150808	90.117	219.660	-129.543	1
20150809	97.952	223.799	-125.847	1
20150810	105.370	227.882	-122.512	1
20150811	112.098	231.905	-119.807	1
20150812	118.585	235.865	-117.280	1
20150813	125.174	239.760	-114.586	1
20150814	131.418	243.586	-112.168	1
20150815	137.291	247.339	-110.048	1
20150816	143.147	251.017	-107.870	1
20150817	149.108	254.620	-105.512	1
20150818	155.260	258.145	-102.885	1
20150819	161.802	261.590	-99.788	1
20150820	168.398	264.952	-96.554	1
20150821	174.853	268.229	-93.375	1
20150822	181.440	271.416	-89.976	1
20150823	188.160	274.513	-86.353	1
20150824	194.950	277.522	-82.573	1
20150825	201.845	280.444	-78.598	0
20150826	208.781	283.279	-74.497	0
20150827	215.706	286.029	-70.323	0
20150828	222.796	288.694	-65.898	0
20150829	230.151	291.278	-61.126	0
20150830	237.712	293.783	-56.071	0
20150831	245.521	296.210	-50.689	0
20150901	253.054	298.559	-45.505	0
20150902	259.887	300.828	-40.941	0
20150903	266.104	303.016	-36.911	0
20150904	271.470	305.121	-33.652	0
20150905	276.142	307.146	-31.004	0
20150906	280.261	309.091	-28.831	0
20150907	283.432	310.956	-27.524	0
20150908	285.523	312.739	-27.216	0
20150909	286.971	314.436	-27.465	0
20150910	287.978	316.047	-28.069	0
20150911	288.463	317.569	-29.106	0
20150912	288.583	318.999	-30.416	0
20150913	287.898	320.336	-32.438	0
20150914	286.073	321.574	-35.501	0
20150915	283.384	322.709	-39.325	0
20150916	279.772	323.739	-43.967	0
20150917	275.949	324.664	-48.715	0
20150918	272.563	325.486	-52.923	0
20150919	269.440	326.206	-56.766	0
20150920	266.890	326.825	-59.935	0
20150921	264.770	327.342	-62.572	0
20150922	262.920	327.756	-64.836	0
20150923	261.886	328.070	-66.183	0
20150924	261.887	328.284	-66.397	0
20150925	262.156	328.402	-66.245	0
20150926	262.297	328.422	-66.126	0
20150927	262.470	328.348	-65.878	0
20150928	262.404	328.179	-65.776	0
20150929	262.788	327.919	-65.131	0
20150930	264.158	327.571	-63.413	0
20151001	266.034	327.138	-61.104	0
20151002	268.486	326.623	-58.137	0
20151003	271.046	326.027	-54.981	0
20151004	273.180	325.349	-52.168	0
20151005	275.135	324.588	-49.453	0
20151006	276.750	323.747	-46.997	0
20151007	278.017	322.826	-44.808	0
20151008	279.020	321.825	-42.805	0
20151009	279.412	320.746	-41.335	0
20151010	279.018	319.588	-40.570	0
20151011	278.593	318.349	-39.756	0
20151012	278.585	317.032	-38.446	0
20151013	278.843	315.635	-36.792	0
20151014	279.648	314.160	-34.512	0
20151015	280.464	312.606	-32.142	0
20151016	280.865	310.972	-30.106	0
20151017	281.338	309.256	-27.918	0
20151018	281.882	307.458	-25.577	0
20151019	282.280	305.580	-23.300	0
20151020	282.532	303.620	-21.088	0
20151021	282.503	301.580	-19.076	0
20151022	282.047	299.457	-17.410	0
20151023	281.444	297.251	-15.807	0
20151024	280.838	294.962	-14.124	0
20151025	280.058	292.589	-12.530	0
20151026	279.129	290.131	-11.002	0
20151027	277.918	287.591	-9.673	0
20151028	276.275	284.968	-8.693	0
20151029	274.280	282.264	-7.984	0
20151030	271.897	279.479	-7.582	0
20151031	269.085	276.614	-7.529	0
20151101	265.843	273.671	-7.828	0
20151102	262.093	270.650	-8.557	0
20151103	257.783	267.553	-9.769	0
20151104	253.279	264.378	-11.099	0
20151105	248.835	261.128	-12.293	0
20151106	244.395	257.802	-13.407	0
20151107	240.118	254.402	-14.284	0
20151108	235.821	250.930	-15.109	0
20151109	231.362	247.388	-16.025	0
20151110	227.004	243.776	-16.772	0
20151111	222.801	240.096	-17.295	0
20151112	218.477	236.349	-17.872	0
20151113	213.911	232.536	-18.625	0
20151114	209.111	228.657	-19.546	0
20151115	203.957	224.711	-20.755	0
20151116	198.711	220.701	-21.990	0
20151117	193.558	216.626	-23.067	0
20151118	188.311	212.487	-24.176	0
20151119	182.989	208.284	-25.295	0
20151120	177.540	204.020	-26.480	0
20151121	171.859	199.695	-27.836	0
20151122	166.028	195.311	-29.283	0
20151123	160.048	190.869	-30.821	0
20151124	153.861	186.370	-32.509	0
20151125	147.457	181.814	-34.356	0
20151126	140.808	177.202	-36.395	0
20151127	133.876	172.536	-38.661	0
20151128	126.816	167.817	-41.001	0
20151129	119.733	163.046	-43.313	0
20151130	112.586	158.225	-45.639	0
20151201	105.428	153.354	-47.927	0
20151202	98.177	148.437	-50.260	0
20151203	90.761	143.474	-52.713	0
20151204	83.278	138.467	-55.190	0
20151205	75.737	133.418	-57.681	0
20151206	68.230	128.328	-60.098	0
20151207	60.861	123.199	-62.338	0
20151208	53.614	118.033	-64.419	0
20151209	46.538	112.832	-66.294	0
20151210	39.653	107.599	-67.945	0
20151211	32.971	102.334	-69.364	0
20151212	26.569	97.042	-70.473	0
20151213	20.500	91.723	-71.222	0
20151214	14.658	86.379	-71.722	0
20151215	8.986	81.014	-72.028	0
20151216	3.536	75.627	-72.092	0
20151217	-1.716	70.222	-71.939	0
20151218	-6.653	64.801	-71.454	0
20151219	-11.175	59.364	-70.539	0
20151220	-15.339	53.915	-69.254	0
20151221	-19.120	48.455	-67.575	0
20151222	-22.776	42.987	-65.763	0
20151223	-26.529	37.512	-64.041	0
20151224	-30.322	32.031	-62.353	0
20151225	-34.268	26.545	-60.813	0
20151226	-38.286	21.057	-59.343	0
20151227	-42.301	15.566	-57.867	0
20151228	-46.511	10.075	-56.586	0
20151229	-50.986	4.584	-55.570	0
20151230	-55.439	-0.905	-54.534	0
20151231	-59.723	-6.389	-53.334	0
20160101	-63.880	-11.868	-52.013	0
20160102	-67.802	-17.339	-50.463	0
20160103	-71.733	-22.800	-48.933	0
20160104	-75.858	-28.249	-47.609	0
20160105	-79.993	-33.687	-46.307	0
20160106	-84.156	-39.109	-45.046	0
20160107	-88.311	-44.516	-43.795	0
20160108	-92.369	-49.906	-42.463	0
20160109	-96.408	-55.277	-41.131	0
20160110	-100.435	-60.627	-39.808	0
20160111	-104.392	-65.956	-38.437	0
20160112	-108.267	-71.260	-37.007	0
20160113	-112.041	-76.539	-35.502	0
20160114	-115.684	-81.791	-33.893	0
20160115	-119.354	-87.015	-32.339	0
20160116	-123.161	-92.209	-30.952	0
20160117	-127.068	-97.373	-29.695	0
20160118	-131.133	-102.506	-28.628	0
20160119	-135.282	-107.606	-27.677	0
20160120	-139.450	-112.672	-26.778	0
20160121	-143.738	-117.704	-26.034	0
20160122	-148.163	-122.701	-25.463	0
20160123	-152.524	-127.661	-24.863	0
20160124	-156.698	-132.582	-24.115	0
20160125	-160.683	-137.464	-23.219	0
20160126	-164.378	-142.304	-22.074	0
20160127	-167.905	-147.102	-20.803	0
20160128	-171.344	-151.855	-19.489	0
20160129	-174.543	-156.563	-17.980	0
20160130	-177.474	-161.224	-16.250	0
20160131	-180.248	-165.835	-14.413	0
20160201	-182.899	-170.395	-12.504	0
20160202	-185.429	-174.901	-10.527	0
20160203	-187.885	-179.352	-8.532	0
20160204	-190.129	-183.746	-6.383	0
20160205	-192.066	-188.080	-3.986	0
20160206	-193.772	-192.351	-1.420	0
20160207	-195.223	-196.558	1.335	0
20160208	-196.584	-200.699	4.116	0
20160209	-198.005	-204.773	6.768	0
20160210	-199.432	-208.777	9.345	0
20160211	-200.929	-212.711	11.782	0
20160212	-202.464	-216.573	14.109	0
20160213	-203.996	-220.360	16.363	0
20160214	-205.645	-224.071	18.426	0
20160215	-207.455	-227.705	20.251	0
20160216	-209.241	-231.263	22.022	0
20160217	-210.904	-234.743	23.839	0
20160218	-212.476	-238.145	25.669	0
20160219	-213.887	-241.469	27.581	0
20160220	-215.290	-244.714	29.424	0
20160221	-216.800	-247.880	31.080	0
20160222	-218.299	-250.969	32.670	0
20160223	-219.796	-253.980	34.184	0
20160224	-221.288	-256.911	35.623	0
20160225	-222.732	-259.764	37.031	0
20160226	-224.174	-262.535	38.361	0
20160227	-225.628	-265.227	39.599	0
20160228	-227.047	-267.839	40.792	0
20160229	-228.417	-270.372	41.955	0
20160301	-229.740	-272.824	43.085	0
20160302	-230.999	-275.197	44.198	0
20160303	-232.279	-277.490	45.211	0
20160304	-233.643	-279.703	46.060	0
20160305	-235.066	-281.836	46.769	0
20160306	-236.580	-283.888	47.308	0
20160307	-238.150	-285.859	47.710	0
20160308	-239.744	-287.750	48.006	0
20160309	-241.417	-289.560	48.143	0
20160310	-243.178	-291.289	48.111	0
20160311	-244.878	-292.938	48.061	0
20160312	-246.416	-294.507	48.091	0
20160313	-247.796	-295.997	48.201	0
20160314	-248.942	-297.408	48.466	0
20160315	-249.933	-298.739	48.806	0
20160316	-250.822	-299.991	49.169	0
20160317	-251.494	-301.164	49.670	0
20160318	-251.922	-302.259	50.336	0
20160319	-252.198	-303.273	51.075	0
20160320	-252.352	-304.206	51.854	0
20160321	-252.378	-305.056	52.678	0
20160322	-252.312	-305.824	53.511	0
20160323	-252.043	-306.507	54.464	0
20160324	-251.490	-307.105	55.615	0
20160325	-250.715	-307.616	56.902	0
20160326	-249.696	-308.040	58.344	0
20160327	-248.680	-308.375	59.695	0
20160328	-247.879	-308.622	60.742	0
20160329	-247.245	-308.780	61.535	0
20160330	-246.887	-308.850	61.963	0
20160331	-246.742	-308.830	62.088	0
20160401	-246.749	-308.719	61.970	0
20160402	-247.096	-308.518	61.422	0
20160403	-247.853	-308.227	60.374	0
20160404	-248.782	-307.847	59.065	0
20160405	-249.765	-307.378	57.613	0
20160406	-250.849	-306.822	55.972	0
20160407	-251.950	-306.179	54.229	0
20160408	-253.292	-305.450	52.158	0
20160409	-255.047	-304.637	49.590	0
20160410	-257.066	-303.741	46.675	0
20160411	-259.376	-302.765	43.389	0
20160412	-261.627	-301.707	40.080	0
20160413	-263.497	-300.566	37.069	0
20160414	-265.073	-299.342	34.270	0
20160415	-266.201	-298.035	31.833	0
20160416	-266.945	-296.644	29.698	0
20160417	-267.378	-295.169	27.791	0
20160418	-267.230	-293.610	26.380	0
20160419	-266.392	-291.967	25.576	0
20160420	-265.245	-290.240	24.995	0
20160421	-263.988	-288.428	24.441	0
20160422	-262.537	-286.534	23.997	0
20160423	-261.027	-284.557	23.530	0
20160424	-259.115	-282.498	23.383	0
20160425	-256.532	-280.357	23.824	0
20160426	-253.518	-278.133	24.614	0
20160427	-250.038	-275.827	25.789	0
20160428	-246.400	-273.439	27.040	0
20160429	-242.929	-270.972	28.044	0
20160430	-239.501	-268.428	28.927	0
20160501	-236.235	-265.807	29.572	0
20160502	-233.113	-263.112	29.999	0
20160503	-230.075	-260.345	30.270	0
20160504	-227.357	-257.508	30.151	0
20160505	-225.066	-254.603	29.537	0
20160506	-222.773	-251.631	28.857	0
20160507	-220.232	-248.592	28.359	0
20160508	-217.534	-245.486	27.952	0
20160509	-214.523	-242.315	27.792	0
20160510	-211.533	-239.079	27.546	0
20160511	-208.830	-235.780	26.950	0
20160512	-206.139	-232.418	26.279	0
20160513	-203.476	-228.995	25.519	0
20160514	-200.919	-225.513	24.594	0
20160515	-198.431	-221.973	23.542	0
20160516	-196.111	-218.377	22.266	0
20160517	-194.029	-214.727	20.698	0
20160518	-192.051	-211.023	18.972	0
20160519	-190.125	-207.268	17.143	0
20160520	-188.318	-203.463	15.146	0
20160521	-186.611	-199.610	12.998	0
20160522	-185.145	-195.708	10.564	0
20160523	-184.039	-191.761	7.722	0
20160524	-183.254	-187.770	4.516	0
20160525	-182.840	-183.736	0.896	0
20160526	-182.787	-179.662	-3.126	0
20160527	-183.073	-175.547	-7.525	0
20160528	-183.786	-171.396	-12.390	0
20160529	-184.965	-167.208	-17.757	0
20160530	-186.142	-162.985	-23.157	0
20160531	-186.987	-158.727	-28.260	0
20160601	-187.534	-154.435	-33.099	0
20160602	-187.562	-150.108	-37.454	0
20160603	-187.282	-145.745	-41.536	0
20160604	-186.851	-141.348	-45.502	0
20160605	-185.914	-136.917	-48.997	0
20160606	-184.377	-132.450	-51.928	0
20160607	-182.580	-127.949	-54.631	0
20160608	-180.663	-123.416	-57.246	0
20160609	-178.587	-118.852	-59.735	0
20160610	-176.485	-114.259	-62.226	0
20160611	-173.991	-109.637	-64.354	0
20160612	-170.837	-104.987	-65.850	0
20160613	-167.243	-100.310	-66.933	0
20160614	-163.156	-95.606	-67.550	0
20160615	-159.109	-90.877	-68.232	0
20160616	-155.589	-86.126	-69.463	0
20160617	-152.452	-81.353	-71.099	0
20160618	-149.920	-76.561	-73.359	0
20160619	-147.890	-71.754	-76.136	0
20160620	-146.237	-66.933	-79.304	0
20160621	-145.363	-62.102	-83.262	1
20160622	-145.426	-57.263	-88.163	1
20160623	-145.843	-52.420	-93.423	1
20160624	-146.307	-47.574	-98.733	1
20160625	-146.934	-42.729	-104.205	1
20160626	-147.512	-37.886	-109.627	1
20160627	-148.549	-33.047	-115.502	1
20160628	-150.437	-28.218	-122.219	1
20160629	-152.805	-23.399	-129.406	1
20160630	-155.698	-18.596	-137.102	1
20160701	-158.246	-13.809	-144.436	1
20160702	-159.648	-9.040	-150.608	1
20160703	-160.087	-4.287	-155.799	1
20160704	-159.168	0.447	-159.615	1
20160705	-157.030	5.164	-162.194	1
20160706	-153.833	9.862	-163.695	1
20160707	-148.898	14.541	-163.439	1
20160708	-141.933	19.204	-161.137	1
20160709	-133.849	23.853	-157.702	1
20160710	-125.107	28.489	-153.596	1
20160711	-115.482	33.112	-148.594	1
20160712	-105.278	37.725	-143.003	1
20160713	-93.633	42.328	-135.961	1
20160714	-79.867	46.927	-126.793	1
20160715	-64.539	51.524	-116.063	1
20160716	-47.536	56.123	-103.659	1
20160717	-30.191	60.722	-90.914	1
20160718	-13.734	65.320	-79.054	0
20160719	2.177	69.915	-67.737	0
20160720	16.967	74.503	-57.536	0
20160721	30.897	79.086	-48.189	0
20160722	44.267	83.661	-39.394	0
20160723	56.050	88.226	-32.176	0
20160724	65.836	92.777	-26.941	0
20160725	75.130	97.312	-22.182	0
20160726	84.726	101.830	-17.103	0
20160727	94.318	106.329	-12.011	0
20160728	104.448	110.808	-6.360	0
20160729	113.799	115.267	-1.468	0
20160730	121.346	119.699	1.647	0
20160731	128.043	124.100	3.943	0
20160801	133.770	128.469	5.301	0
20160802	139.227	132.805	6.423	0
20160803	145.288	137.108	8.180	0
20160804	151.502	141.380	10.122	0
20160805	158.083	145.621	12.462	0
20160806	165.138	149.830	15.307	0
20160807	172.577	154.008	18.569	0
20160808	180.913	158.156	22.757	0
20160809	190.438	162.274	28.164	0
20160810	199.872	166.361	33.511	0
20160811	208.427	170.413	38.014	0
20160812	216.380	174.426	41.954	0
20160813	223.258	178.397	44.861	0
20160814	229.923	182.323	47.600	0
20160815	237.074	186.203	50.870	0
20160816	243.889	190.035	53.854	0
20160817	250.349	193.815	56.534	0
20160818	256.481	197.540	58.941	0
20160819	262.021	201.208	60.813	0
20160820	267.180	204.815	62.365	0
20160821	272.019	208.358	63.661	0
20160822	276.153	211.833	64.320	0
20160823	279.398	215.236	64.162	0
20160824	281.761	218.562	63.199	0
20160825	283.086	221.806	61.280	0
20160826	283.817	224.970	58.847	0
20160827	284.285	228.052	56.233	0
20160828	284.276	231.052	53.224	0
20160829	283.901	233.969	49.932	0
20160830	282.922	236.803	46.119	0
20160831	281.092	239.552	41.540	0
20160901	278.665	242.217	36.449	0
20160902	275.648	244.796	30.852	0
20160903	272.806	247.289	25.517	0
20160904	270.825	249.696	21.129	0
20160905	269.623	252.018	17.606	0
20160906	269.588	254.256	15.332	0
20160907	270.583	256.414	14.168	0
20160908	272.485	258.494	13.991	0
20160909	275.927	260.499	15.429	0
20160910	281.186	262.431	18.755	0
20160911	287.505	264.293	23.212	0
20160912	294.520	266.084	28.436	0
20160913	302.450	267.805	34.644	0
20160914	311.058	269.458	41.600	0
20160915	321.142	271.043	50.099	0
20160916	333.331	272.563	60.767	0
20160917	347.172	274.021	73.151	0
20160918	362.805	275.418	87.387	1
20160919	378.644	276.757	101.888	1
20160920	393.303	278.034	115.269	1
20160921	407.131	279.250	127.880	1
20160922	419.432	280.402	139.030	1
20160923	430.618	281.487	149.131	1
20160924	441.096	282.504	158.592	1
20160925	449.650	283.450	166.200	1
20160926	455.833	284.320	171.513	1
20160927	461.333	285.115	176.218	1
20160928	467.019	285.834	181.185	1
20160929	472.586	286.478	186.108	1
20160930	478.660	287.049	191.612	1
20161001	483.738	287.545	196.192	1
20161002	486.668	287.964	198.704	1
20161003	488.531	288.305	200.225	1
20161004	489.190	288.567	200.623	1
20161005	488.933	288.748	200.185	1
20161006	488.358	288.848	199.510	1
20161007	486.964	288.868	198.096	1
20161008	484.731	288.806	195.925	1
20161009	481.942	288.662	193.280	1
20161010	478.609	288.437	190.172	1
20161011	474.903	288.130	186.772	1
20161012	471.008	287.743	183.265	1
20161013	465.856	287.272	178.583	1
20161014	458.708	286.715	171.993	1
20161015	449.783	286.067	163.715	1
20161016	438.663	285.325	153.339	1
20161017	425.871	284.485	141.386	1
20161018	411.846	283.545	128.301	1
20161019	395.887	282.500	113.387	1
20161020	377.879	281.348	96.531	1
20161021	359.562	280.087	79.475	0
20161022	342.035	278.720	63.315	0
20161023	325.316	277.249	48.067	0
20161024	310.278	275.676	34.602	0
20161025	295.984	274.004	21.980	0
20161026	281.802	272.230	9.572	0
20161027	269.071	270.359	-1.288	0
20161028	258.091	268.394	-10.303	0
20161029	247.840	266.337	-18.497	0
20161030	237.980	264.191	-26.211	0
20161031	228.579	261.956	-33.378	0
20161101	219.231	259.635	-40.404	0
20161102	211.214	257.231	-46.017	0
20161103	205.434	254.749	-49.315	0
20161104	201.227	252.194	-50.967	0
20161105	198.822	249.570	-50.748	0
20161106	196.758	246.879	-50.121	0
20161107	193.678	244.118	-50.440	0
20161108	190.110	241.287	-51.177	0
20161109	185.505	238.385	-52.881	0
20161110	180.185	235.413	-55.228	0
20161111	174.563	232.370	-57.807	0
20161112	167.582	229.255	-61.674	0
20161113	158.857	226.066	-67.209	0
20161114	150.153	222.804	-72.651	0
20161115	142.443	219.471	-77.028	0
20161116	135.465	216.071	-80.606	1
20161117	129.912	212.607	-82.694	1
20161118	124.422	209.079	-84.657	1
20161119	117.958	205.489	-87.531	1
20161120	111.674	201.835	-90.161	1
20161121	105.543	198.121	-92.578	1
20161122	99.453	194.348	-94.894	1
20161123	93.719	190.517	-96.797	1
20161124	87.971	186.630	-98.659	1
20161125	82.048	182.688	-100.640	1
20161126	76.485	178.694	-102.209	1
20161127	71.512	174.649	-103.137	1
20161128	67.028	170.557	-103.529	1
20161129	63.188	166.419	-103.230	1
20161130	59.399	162.237	-102.837	1
20161201	55.188	158.011	-102.823	1
20161202	50.799	153.742	-102.943	1
20161203	46.054	149.430	-103.375	1
20161204	41.172	145.076	-103.904	1
20161205	36.392	140.682	-104.290	1
20161206	31.359	136.248	-104.889	1
20161207	26.002	131.774	-105.772	1
20161208	20.710	127.263	-106.553	1
20161209	15.649	122.716	-107.066	1
20161210	10.827	118.134	-107.307	1
20161211	6.417	113.520	-107.103	1
20161212	2.106	108.875	-106.770	1
20161213	-2.320	104.200	-106.520	1
20161214	-6.598	99.497	-106.094	1
20161215	-10.730	94.767	-105.496	1
20161216	-14.831	90.011	-104.841	1
20161217	-18.901	85.231	-104.131	1
20161218	-23.013	80.428	-103.440	1
20161219	-27.246	75.603	-102.849	1
20161220	-31.435	70.758	-102.193	1
20161221	-35.494	65.895	-101.389	1
20161222	-39.518	61.014	-100.532	1
20161223	-43.490	56.118	-99.608	1
20161224	-47.641	51.207	-98.848	1
20161225	-52.179	46.282	-98.461	1
20161226	-57.051	41.343	-98.394	1
20161227	-62.355	36.391	-98.746	1
20161228	-68.067	31.426	-99.493	1
20161229	-74.150	26.450	-100.600	1
20161230	-80.773	21.461	-102.234	1
20161231	-88.010	16.462	-104.472	1
20170101	-95.678	11.451	-107.129	1
20170102	-103.692	6.432	-110.123	1
20170103	-112.109	1.403	-113.512	1
20170104	-120.876	-3.633	-117.243	1
20170105	-130.194	-8.677	-121.517	1
20170106	-140.220	-13.728	-126.493	1
20170107	-150.849	-18.784	-132.065	1
20170108	-162.118	-23.847	-138.271	1
20170109	-173.309	-28.914	-144.396	1
20170110	-183.829	-33.982	-149.847	1
20170111	-193.774	-39.049	-154.726	1
20170112	-202.806	-44.111	-158.695	1
20170113	-211.131	-49.166	-161.965	1
20170114	-218.926	-54.210	-164.716	1
20170115	-225.630	-59.240	-166.390	1
20170116	-231.040	-64.252	-166.787	1
20170117	-235.806	-69.244	-166.561	1
20170118	-240.235	-74.214	-166.021	1
20170119	-244.192	-79.158	-165.034	1
20170120	-247.906	-84.076	-163.829	1
20170121	-250.717	-88.965	-161.752	1
20170122	-252.121	-93.820	-158.301	1
20170123	-252.525	-98.639	-153.886	1
20170124	-251.834	-103.418	-148.415	1
20170125	-250.809	-108.156	-142.654	1
20170126	-250.185	-112.850	-137.335	1
20170127	-249.700	-117.501	-132.200	1
20170128	-249.658	-122.107	-127.552	1
20170129	-249.926	-126.668	-123.258	1
20170130	-250.318	-131.182	-119.136	1
20170131	-251.407	-135.650	-115.757	1
20170201	-253.422	-140.072	-113.349	1
20170202	-255.408	-144.446	-110.961	1
20170203	-256.837	-148.770	-108.067	1
20170204	-257.881	-153.040	-104.841	1
20170205	-258.181	-157.253	-100.927	1
20170206	-258.498	-161.409	-97.089	1
20170207	-259.422	-165.506	-93.916	1
20170208	-260.338	-169.543	-90.796	1
20170209	-261.280	-173.516	-87.764	1
20170210	-262.166	-177.426	-84.740	1
20170211	-262.718	-181.270	-81.448	1
20170212	-263.163	-185.046	-78.117	0
20170213	-263.526	-188.752	-74.774	0
20170214	-263.585	-192.386	-71.199	0
20170215	-263.273	-195.945	-67.328	0
20170216	-262.536	-199.427	-63.109	0
20170217	-261.265	-202.830	-58.435	0
20170218	-259.933	-206.154	-53.779	0
20170219	-258.874	-209.398	-49.476	0
20170220	-257.946	-212.562	-45.384	0
20170221	-257.312	-215.647	-41.665	0
20170222	-256.731	-218.653	-38.078	0
20170223	-255.983	-221.578	-34.405	0
20170224	-255.366	-224.425	-30.941	0
20170225	-254.914	-227.192	-27.722	0
20170226	-254.439	-229.879	-24.560	0
20170227	-253.901	-232.486	-21.415	0
20170228	-253.264	-235.012	-18.252	0
20170301	-252.435	-237.457	-14.978	0
20170302	-251.624	-239.820	-11.803	0
20170303	-250.962	-242.104	-8.858	0
20170304	-250.321	-244.307	-6.014	0
20170305	-249.726	-246.430	-3.296	0
20170306	-249.171	-248.473	-0.698	0
20170307	-248.612	-250.435	1.822	0
20170308	-248.115	-252.315	4.199	0
20170309	-247.705	-254.113	6.408	0
20170310	-247.334	-255.830	8.495	0
20170311	-246.996	-257.464	10.468	0
20170312	-246.702	-259.015	12.313	0
20170313	-246.444	-260.483	14.039	0
20170314	-246.206	-261.868	15.662	0
20170315	-245.976	-263.171	17.196	0
20170316	-245.740	-264.393	18.653	0
20170317	-245.482	-265.534	20.052	0
20170318	-245.215	-266.593	21.378	0
20170319	-244.944	-267.571	22.627	0
20170320	-244.646	-268.468	23.823	0
20170321	-244.311	-269.285	24.974	0
20170322	-243.972	-270.021	26.049	0
20170323	-243.645	-270.677	27.032	0
20170324	-243.323	-271.252	27.929	0
20170325	-243.017	-271.746	28.729	0
20170326	-242.695	-272.161	29.466	0
20170327	-242.329	-272.495	30.167	0
20170328	-241.940	-272.750	30.810	0
20170329	-241.523	-272.925	31.402	0
20170330	-241.030	-273.021	31.991	0
20170331	-240.429	-273.037	32.608	0
20170401	-239.708	-272.973	33.265	0
20170402	-238.837	-272.830	33.993	0
20170403	-237.834	-272.607	34.772	0
20170404	-236.709	-272.304	35.595	0
20170405	-235.419	-271.921	36.502	0
20170406	-233.948	-271.458	37.510	0
